170558,0.8362571597099304
344806,0.7162013053894043
351430,0.9532113671302795
341844,0.94559246301651
239754,0.9714446663856506
577196,0.7205127477645874
282485,0.7277294993400574
361397,0.7610855102539062
566704,0.7747877836227417
142565,0.8630620241165161
385882,0.7684187889099121
546311,0.8224314451217651
229193,0.897717297077179
579042,0.9178112149238586
568243,0.9214745163917542
211540,0.9130319356918335
362367,0.9261008501052856
334529,0.9212036728858948
533522,0.918985903263092
147319,0.7582331895828247
99192,0.9143404960632324
109580,0.746078610420227
102834,0.8739473819732666
519398,0.8933267593383789
390291,0.9284571409225464
72525,0.9526869654655457
402420,0.9133824706077576
347380,0.8392582535743713
170125,0.9455655813217163
234637,0.9376684427261353
559203,0.8330589532852173
483425,0.7810665965080261
47778,0.5063797235488892
578501,0.772453784942627
569567,0.9510505795478821
171289,0.8699011206626892
498614,0.8481281399726868
52086,0.9377753734588623
107501,0.9145325422286987
175088,0.851554274559021
548452,0.8216955065727234
26655,0.9351282715797424
196748,0.9547269940376282
470960,0.7794173955917358
109139,0.8960309028625488
433122,0.7769160270690918
515871,0.9238473176956177
406446,0.964707612991333
179805,0.9576073884963989
413334,0.9268915057182312
236509,0.8639625310897827
484843,0.8728265166282654
130971,0.8816125988960266
445965,0.8255487084388733
112250,0.8819862008094788
279941,0.6597117781639099
431013,0.8983787298202515
580306,0.8879653811454773
14748,0.9388391375541687
69559,0.9493052959442139
254199,0.9517155885696411
390855,0.8376199007034302
530719,0.9403250217437744
538281,0.95537930727005
449536,0.9493564963340759
544796,0.8306317925453186
71157,0.9223969578742981
307316,0.9331826567649841
241211,0.9507797360420227
459429,0.9001665115356445
521570,0.9486668109893799
50358,0.7072263956069946
305358,0.9049062728881836
354298,0.8390021324157715
27267,0.8812691569328308
81620,0.7813656330108643
314131,0.7441157698631287
461957,0.6944830417633057
443509,0.6392177939414978
65201,0.9250452518463135
397824,0.9547774195671082
270844,0.9441751837730408
354094,0.9324727058410645
387181,0.9659798741340637
567079,0.7524255514144897
182812,0.8648642897605896
315083,0.9310086369514465
45259,0.7973253726959229
570890,0.8080512881278992
556637,0.8818360567092896
345286,0.8875992894172668
240134,0.9409968256950378
425576,0.9557059407234192
187098,0.9546035528182983
360279,0.9067677855491638
515102,0.9276178479194641
343514,0.9073115587234497
547450,0.8523656725883484
259743,0.914628267288208
40768,0.9633055329322815
23250,0.9058694839477539
429945,0.7612045407295227
190796,0.8461111783981323
496287,0.8027992248535156
522069,0.883481502532959
252799,0.7608808875083923
471824,0.9038381576538086
197785,0.9625082612037659
94631,0.9573163986206055
452348,0.9329330921173096
478457,0.7720528841018677
105027,0.8817715048789978
468985,0.9234257936477661
168998,0.846106767654419
210744,0.8996425271034241
298931,0.040336523205041885
37076,0.7797151803970337
